ID;ESPACIOS CULTURALES;Museo de Antioquia;Biblioteca Pública Piloto;Jardín Botánico;Parque Explora;Planetario
09FN16;Jardín Botánico;5;0,142857143;1;9;5
09FN16;Parque Explora;0,111111111;0,111111111;0,111111111;1;0,333333333
09FN16;Planetario;0,142857143;0,111111111;0,2;3;1
09FN17;Museo de Antioquia;1;0,2;0,2;5;7
09FN17;Biblioteca Pública Piloto;5;1;7;7;0,111111111
09FN17;Jardín Botánico;5;0,142857143;1;0,142857143;0,2
09FN17;Parque Explora;0,2;0,142857143;7;1;1
09FN17;Planetario;0,142857143;9;5;1;1
09FN18;Museo de Antioquia;1;7;0,142857143;0,2;0,2
09FN18;Biblioteca Pública Piloto;0,142857143;1;0,2;7;7
09FN18;Jardín Botánico;7;5;1;5;5
09FN18;Parque Explora;5;0,142857143;0,2;1;0,2
09FN18;Planetario;5;0,142857143;0,2;5;1
09FN19;Museo de Antioquia;1;1;9;0,111111111;7
09FN19;Biblioteca Pública Piloto;1;1;9;0,111111111;0,142857143
09FN19;Jardín Botánico;0,111111111;0,111111111;1;0,111111111;0,2
09FN19;Parque Explora;9;9;9;1;5
09FN19;Planetario;0,142857143;7;5;0,2;1
09FN20;Museo de Antioquia;1;1;1;1;1
09FN20;Biblioteca Pública Piloto;1;1;1;1;1
09FN20;Jardín Botánico;1;1;1;1;1
09FN20;Parque Explora;1;1;1;1;1
09FN20;Planetario;1;1;1;1;1
09FN21;Museo de Antioquia;1;1;1;1;1
09FN21;Biblioteca Pública Piloto;1;1;3;5;7
09FN21;Jardín Botánico;1;0,333333333;1;0,2;1
09FN21;Parque Explora;1;0,2;5;1;1
09FN21;Planetario;1;0,142857143;1;1;1
09IE22;Museo de Antioquia;1;1;5;1;3
09IE22;Biblioteca Pública Piloto;1;1;3;1;1
09IE22;Jardín Botánico;0,2;0,333333333;1;0,333333333;0,2
09IE22;Parque Explora;1;1;3;1;1
09IE22;Planetario;0,333333333;1;5;1;1
09IN24;Museo de Antioquia;1;1;1;1;1
09IN24;Biblioteca Pública Piloto;1;1;1;1;1
09IN24;Jardín Botánico;1;1;1;1;1
09IN24;Parque Explora;1;1;1;1;1
09IN24;Planetario;1;1;1;1;1
10FN04;Museo de Antioquia;1;1;7;7;9
10FN04;Biblioteca Pública Piloto;1;1;5;5;3
10FN04;Jardín Botánico;0,142857143;0,2;1;1;3
10FN04;Parque Explora;0,142857143;0,2;1;1;1
10FN04;Planetario;0,111111111;0,333333333;0,333333333;1;1
10FN06;Museo de Antioquia;1;1;0,2;1;3
10FN06;Biblioteca Pública Piloto;1;1;1;3;7
10FN06;Jardín Botánico;5;1;1;5;7
10FN06;Parque Explora;1;0,333333333;0,2;1;7
10FN06;Planetario;0,333333333;0,142857143;0,142857143;0,142857143;1
10FN07;Museo de Antioquia;1;0,333333333;0,142857143;0,2;0,2
10FN07;Biblioteca Pública Piloto;3;1;1;3;5
10FN07;Jardín Botánico;7;1;1;0,2;0,2
10FN07;Parque Explora;5;0,333333333;5;1;5
10FN07;Planetario;5;0,2;5;0,2;1
10FN08;Museo de Antioquia;1;0,2;0,2;5;5
10FN08;Biblioteca Pública Piloto;5;1;1;7;7
10FN08;Jardín Botánico;5;1;1;7;7
10FN08;Parque Explora;0,2;0,142857143;0,142857143;1;1
10FN08;Planetario;0,2;0,142857143;0,142857143;1;1
10IN09;Museo de Antioquia;1;1;7;1;0,142857143
10IN09;Biblioteca Pública Piloto;1;1;7;0,142857143;0,111111111
10IN09;Jardín Botánico;0,142857143;0,142857143;1;0,142857143;0,111111111
10IN09;Parque Explora;1;7;7;1;1
10IN09;Planetario;7;9;9;1;1
10IN11;Museo de Antioquia;1;1;0,142857143;9;9
10IN11;Biblioteca Pública Piloto;1;1;5;9;9
10IN11;Jardín Botánico;7;0,2;1;7;7
10IN11;Parque Explora;0,111111111;0,111111111;0,142857143;1;0,142857143
10IN11;Planetario;0,111111111;0,111111111;0,142857143;7;1
10IN12;Museo de Antioquia;1;1;1;1;1
10IN12;Biblioteca Pública Piloto;1;1;1;1;1
10IN12;Jardín Botánico;1;1;1;1;1
10IN12;Parque Explora;1;1;1;1;1
10IN12;Planetario;1;1;1;1;1
10IN13;Museo de Antioquia;1;0,333333333;0,2;0,333333333;3
10IN13;Biblioteca Pública Piloto;3;1;1;5;1
10IN13;Jardín Botánico;5;1;1;3;1
10IN13;Parque Explora;3;0,2;0,333333333;1;1
10IN13;Planetario;0,333333333;1;1;1;1
10IN14;Museo de Antioquia;1;1;1;1;1
10IN14;Biblioteca Pública Piloto;1;1;7;1;1
10IN14;Jardín Botánico;1;0,142857143;1;1;1
10IN14;Parque Explora;1;1;1;1;1
10IN14;Planetario;1;1;1;1;1
10FN15;Museo de Antioquia;1;3;1;0,2;0,2
10FN15;Biblioteca Pública Piloto;0,333333333;1;1;0,333333333;0,333333333
10FN15;Jardín Botánico;1;1;1;0,2;0,333333333
10FN15;Parque Explora;5;3;5;1;0,333333333
10FN15;Planetario;5;3;3;3;1
10IN16;Museo de Antioquia;1;1;1;1;1
10IN16;Biblioteca Pública Piloto;1;1;1;1;1
10IN16;Jardín Botánico;1;1;1;1;1
10IN16;Parque Explora;1;1;1;1;1
10IN16;Planetario;1;1;1;1;1
10FN17;Museo de Antioquia;1;0,142857143;0,2;3;5
10FN17;Biblioteca Pública Piloto;7;1;0,2;0,333333333;3
10FN17;Jardín Botánico;5;5;1;5;5
10FN17;Parque Explora;0,333333333;3;0,2;1;3
10FN17;Planetario;0,2;0,333333333;0,2;0,333333333;1
10FN18;Museo de Antioquia;1;0,333333333;0,2;1;5
10FN18;Biblioteca Pública Piloto;3;1;0,333333333;0,142857143;3
10FN18;Jardín Botánico;5;3;1;1;5
10FN18;Parque Explora;1;7;1;1;0,333333333
10FN18;Planetario;0,2;0,333333333;0,2;3;1
10IN20;Museo de Antioquia;1;1;0,142857143;3;1
10IN20;Biblioteca Pública Piloto;1;1;1;7;3
10IN20;Jardín Botánico;7;1;1;5;1
10IN20;Parque Explora;0,333333333;0,142857143;0,2;1;3
10IN20;Planetario;1;0,333333333;1;0,333333333;1
10FN21;Museo de Antioquia;1;0,333333333;0,2;0,333333333;1
10FN21;Biblioteca Pública Piloto;3;1;1;5;3
10FN21;Jardín Botánico;5;1;1;1;5
10FN21;Parque Explora;3;0,2;1;1;0,333333333
10FN21;Planetario;1;0,333333333;0,2;3;1
10FN22;Museo de Antioquia;1;0,333333333;1;0,142857143;5
10FN22;Biblioteca Pública Piloto;3;1;0,333333333;1;5
10FN22;Jardín Botánico;1;3;1;0,2;7
10FN22;Parque Explora;7;1;5;1;5
10FN22;Planetario;0,2;0,2;0,142857143;0,2;1
10FN23;Museo de Antioquia;1;1;1;1;1
10FN23;Biblioteca Pública Piloto;1;1;1;1;1
10FN23;Jardín Botánico;1;1;1;1;1
10FN23;Parque Explora;1;1;1;1;1
10FN23;Planetario;1;1;1;1;1
10FN24;Museo de Antioquia;1;1;0,333333333;5;0,142857143
10FN24;Biblioteca Pública Piloto;1;1;0,2;3;7
10FN24;Jardín Botánico;3;5;1;3;0,2
10FN24;Parque Explora;0,2;0,333333333;0,333333333;1;0,2
10FN24;Planetario;7;0,142857143;5;5;1
12FN01;Museo de Antioquia;1;0,333333333;5;3;5
12FN01;Biblioteca Pública Piloto;3;1;1;5;5
12FN01;Jardín Botánico;0,2;1;1;3;5
12FN01;Parque Explora;0,333333333;0,2;0,333333333;1;5
12FN01;Planetario;0,2;0,2;0,2;0,2;1
12FN02;Museo de Antioquia;1;3;5;3;7
12FN02;Biblioteca Pública Piloto;0,333333333;1;3;5;3
12FN02;Jardín Botánico;0,2;0,333333333;1;1;1
12FN02;Parque Explora;0,333333333;0,2;1;1;1
12FN02;Planetario;0,142857143;0,333333333;1;1;1
12FN03;Museo de Antioquia;1;5;5;5;5
12FN03;Biblioteca Pública Piloto;0,2;1;9;7;7
12FN03;Jardín Botánico;0,2;0,111111111;1;0,2;0,333333333
12FN03;Parque Explora;0,2;0,142857143;5;1;5
12FN03;Planetario;0,2;0,142857143;3;0,2;1
12FN04;Museo de Antioquia;1;0,2;5;5;5
12FN04;Biblioteca Pública Piloto;5;1;5;5;5
12FN04;Jardín Botánico;0,2;0,2;1;5;5
12FN04;Parque Explora;0,2;0,2;0,2;1;3
12FN04;Planetario;0,2;0,2;0,2;0,333333333;1
12IN08;Museo de Antioquia;1;1;0,2;0,111111111;0,2
12IN08;Biblioteca Pública Piloto;1;1;1;0,111111111;1
12IN08;Jardín Botánico;5;9;1;0,111111111;5
12IN08;Parque Explora;9;9;9;1;5
12IN08;Planetario;5;1;0,2;0,2;1
12IN11;Museo de Antioquia;1;1;1;0,333333333;3
12IN11;Biblioteca Pública Piloto;1;1;0,333333333;0,333333333;3
12IN11;Jardín Botánico;1;3;1;0,333333333;3
12IN11;Parque Explora;3;3;3;1;3
12IN11;Planetario;0,333333333;0,333333333;0,333333333;0,333333333;1
12FN13;Museo de Antioquia;1;0,2;0,2;0,2;5
12FN13;Biblioteca Pública Piloto;5;1;0,2;5;7
12FN13;Jardín Botánico;5;5;1;5;7
12FN13;Parque Explora;5;0,2;0,2;1;5
12FN13;Planetario;0,2;0,2;0,142857143;0,2;1
12FN15;Museo de Antioquia;1;7;0,142857143;0,142857143;7
12FN15;Biblioteca Pública Piloto;0,142857143;1;0,2;0,333333333;0,2
12FN15;Jardín Botánico;7;5;1;7;7
12FN15;Parque Explora;7;3;0,142857143;1;5
12FN15;Planetario;0,142857143;5;0,142857143;0,2;1
12FN17;Museo de Antioquia;1;3;3;0,333333333;3
12FN17;Biblioteca Pública Piloto;0,333333333;1;7;3;3
12FN17;Jardín Botánico;0,333333333;0,142857143;1;0,333333333;0,333333333
12FN17;Parque Explora;3;0,333333333;3;1;3
12FN17;Planetario;0,333333333;0,333333333;3;0,333333333;1
12FN19;Museo de Antioquia;1;3;1;1;3
12FN19;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,142857143;7
12FN19;Jardín Botánico;1;3;1;7;5
12FN19;Parque Explora;1;7;0,142857143;1;7
12FN19;Planetario;0,333333333;0,142857143;0,2;0,142857143;1
12FN20;Museo de Antioquia;1;9;0,333333333;1;5
12FN20;Biblioteca Pública Piloto;0,111111111;1;0,333333333;0,2;5
12FN20;Jardín Botánico;3;3;1;0,333333333;5
12FN20;Parque Explora;1;5;3;1;5
12FN20;Planetario;0,2;0,2;0,2;0,2;1
12FN21;Museo de Antioquia;1;0,142857143;0,2;0,333333333;5
12FN21;Biblioteca Pública Piloto;7;1;0,2;0,2;5
12FN21;Jardín Botánico;5;5;1;0,2;5
12FN21;Parque Explora;3;5;5;1;7
12FN21;Planetario;0,2;0,2;0,2;0,142857143;1
12FN22;Museo de Antioquia;1;0,111111111;1;1;1
12FN22;Biblioteca Pública Piloto;9;1;5;3;4
12FN22;Jardín Botánico;1;0,2;1;3;1
12FN22;Parque Explora;1;0,333333333;0,333333333;1;1
12FN22;Planetario;1;0,25;1;1;1
12FN23;Museo de Antioquia;1;0,142857143;1;1;1
12FN23;Biblioteca Pública Piloto;7;1;1;1;1
12FN23;Jardín Botánico;1;1;1;1;1
12FN23;Parque Explora;1;1;1;1;1
12FN23;Planetario;1;1;1;1;1
12IN24;Museo de Antioquia;1;0,333333333;0,333333333;0,333333333;0,333333333
12IN24;Biblioteca Pública Piloto;3;1;0,333333333;0,333333333;0,333333333
12IN24;Jardín Botánico;3;3;1;0,2;0,333333333
12IN24;Parque Explora;3;3;5;1;5
12IN24;Planetario;3;3;3;0,2;1
12IN25;Museo de Antioquia;1;5;0,2;0,2;0,2
12IN25;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
12IN25;Jardín Botánico;5;5;1;5;5
12IN25;Parque Explora;5;5;0,2;1;5
12IN25;Planetario;5;5;0,2;0,2;1
13FN18;Museo de Antioquia;1;5;3;3;1
13FN18;Biblioteca Pública Piloto;0,2;1;0,333333333;0,333333333;0,333333333
13FN18;Jardín Botánico;0,333333333;3;1;3;3
13FN18;Parque Explora;0,333333333;3;0,333333333;1;0,333333333
13FN18;Planetario;1;3;0,333333333;3;1
13FN19;Museo de Antioquia;1;3;0,5;0,2;0,333333333
13FN19;Biblioteca Pública Piloto;0,333333333;1;0,2;0,2;0,2
13FN19;Jardín Botánico;2;5;1;1;0,5
13FN19;Parque Explora;5;5;1;1;0,333333333
13FN19;Planetario;3;5;2;3;1
13FN20;Museo de Antioquia;1;5;3;0,2;3
13FN20;Biblioteca Pública Piloto;0,2;1;0,125;0,142857143;0,2
13FN20;Jardín Botánico;0,333333333;5;1;0,2;0,2
13FN20;Parque Explora;5;7;5;1;3
13FN20;Planetario;0,333333333;5;5;0,333333333;1
13FN21;Museo de Antioquia;1;5;1;0,333333333;0,333333333
13FN21;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
13FN21;Jardín Botánico;1;5;1;3;1
13FN21;Parque Explora;3;5;0,333333333;1;0,333333333
13FN21;Planetario;3;5;1;3;1
13IN22;Museo de Antioquia;1;5;1;2;2
13IN22;Biblioteca Pública Piloto;0,2;1;0,333333333;1;1
13IN22;Jardín Botánico;1;3;1;3;3
13IN22;Parque Explora;0,333333333;1;0,333333333;1;3
13IN22;Planetario;0,333333333;1;0,333333333;0,333333333;1
13IN24;Museo de Antioquia;1;3;1;3;3
13IN24;Biblioteca Pública Piloto;0,333333333;1;0,2;0,333333333;0,333333333
13IN24;Jardín Botánico;1;5;1;0,2;0,2
13IN24;Parque Explora;0,333333333;3;5;1;0,333333333
13IN24;Planetario;0,333333333;3;5;3;1
13IN25;Museo de Antioquia;1;5;1;1;0,333333333
13IN25;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
13IN25;Jardín Botánico;1;5;1;0,333333333;0,333333333
13IN25;Parque Explora;1;5;3;1;0,2
13IN25;Planetario;3;5;3;5;1
14IN01;Museo de Antioquia;1;6;3;4;2
14IN01;Biblioteca Pública Piloto;0,166666667;1;4;7;6
14IN01;Jardín Botánico;0,333333333;0,25;1;6;3
14IN01;Parque Explora;0,25;0,142857143;0,166666667;1;4
14IN01;Planetario;0,5;0,166666667;0,333333333;0,25;1
14FN02;Museo de Antioquia;1;2;6;5;4
14FN02;Biblioteca Pública Piloto;0,5;1;3;4;2
14FN02;Jardín Botánico;0,166666667;0,333333333;1;6;7
14FN02;Parque Explora;0,2;0,25;0,166666667;1;3
14FN02;Planetario;0,25;0,5;0,142857143;0,333333333;1
14FN03;Museo de Antioquia;1;7;6;3;5
14FN03;Biblioteca Pública Piloto;0,142857143;1;4;7;4
14FN03;Jardín Botánico;0,166666667;0,25;1;6;7
14FN03;Parque Explora;0,333333333;0,142857143;0,166666667;1;2
14FN03;Planetario;0,2;0,25;0,142857143;0,5;1
14IN04;Museo de Antioquia;1;3;6;4;5
14IN04;Biblioteca Pública Piloto;0,333333333;1;7;3;6
14IN04;Jardín Botánico;0,166666667;0,142857143;1;2;3
14IN04;Parque Explora;0,25;0,333333333;0,5;1;4
14IN04;Planetario;0,2;0,166666667;0,333333333;0,25;1
14IN05;Museo de Antioquia;1;6;3;4;2
14IN05;Biblioteca Pública Piloto;0,166666667;1;4;6;3
14IN05;Jardín Botánico;0,333333333;0,25;1;7;6
14IN05;Parque Explora;0,25;0,166666667;0,142857143;1;4
14IN05;Planetario;0,5;0,333333333;0,166666667;0,25;1
14IN06;Museo de Antioquia;1;3;4;2;2
14IN06;Biblioteca Pública Piloto;0,333333333;1;3;2;2
14IN06;Jardín Botánico;0,25;0,333333333;1;4;3
14IN06;Parque Explora;0,5;0,5;0,25;1;2
14IN06;Planetario;0,5;0,5;0,333333333;0,5;1
14FN07;Museo de Antioquia;1;8;7;5;4
14FN07;Biblioteca Pública Piloto;0,125;1;4;2;3
14FN07;Jardín Botánico;0,142857143;0,25;1;6;6
14FN07;Parque Explora;0,2;0,5;0,166666667;1;7
14FN07;Planetario;0,2;0,25;0,333333333;0,166666667;1
14IN08;Museo de Antioquia;1;8;7;6;6
14IN08;Biblioteca Pública Piloto;0,125;1;4;3;2
14IN08;Jardín Botánico;0,142857143;0,25;1;6;4
14IN08;Parque Explora;0,166666667;0,333333333;0,166666667;1;5
14IN08;Planetario;0,166666667;0,5;0,25;0,2;1
14IN09;Museo de Antioquia;1;7;4;3;6
14IN09;Biblioteca Pública Piloto;0,142857143;1;5;7;4
14IN09;Jardín Botánico;0,25;0,2;1;2;7
14IN09;Parque Explora;0,333333333;0,142857143;0,5;1;3
14IN09;Planetario;0,166666667;0,25;0,142857143;0,333333333;1
14IN10;Museo de Antioquia;1;4;3;5;3
14IN10;Biblioteca Pública Piloto;0,25;1;6;4;2
14IN10;Jardín Botánico;0,333333333;0,166666667;1;6;3
14IN10;Parque Explora;0,2;0,25;0,166666667;1;4
14IN10;Planetario;0,333333333;0,5;0,333333333;0,25;1
14IN11;Museo de Antioquia;1;7;6;3;2
14IN11;Biblioteca Pública Piloto;0,142857143;1;3;4;3
14IN11;Jardín Botánico;0,166666667;0,333333333;1;6;4
14IN11;Parque Explora;0,333333333;0,25;0,166666667;1;5
14IN11;Planetario;0,5;0,333333333;0,25;0,2;1
14IN12;Museo de Antioquia;1;6;4;3;2
14IN12;Biblioteca Pública Piloto;0,166666667;1;6;4;3
14IN12;Jardín Botánico;0,25;0,166666667;1;6;4
14IN12;Parque Explora;0,333333333;0,25;0,166666667;1;5
14IN12;Planetario;0,5;0,333333333;0,25;0,2;1
14IN13;Museo de Antioquia;1;6;5;4;3
14IN13;Biblioteca Pública Piloto;0,166666667;1;4;3;2
14IN13;Jardín Botánico;0,2;0,25;1;5;4
14IN13;Parque Explora;0,25;0,333333333;0,2;1;3
14IN13;Planetario;0,333333333;0,5;0,25;0,333333333;1
14IN14;Museo de Antioquia;1;6;3;4;2
14IN14;Biblioteca Pública Piloto;0,166666667;1;6;3;3
14IN14;Jardín Botánico;0,333333333;0,166666667;1;6;4
14IN14;Parque Explora;0,25;0,333333333;0,166666667;1;6
14IN14;Planetario;0,5;0,333333333;0,25;0,166666667;1
14IN15;Museo de Antioquia;1;7;4;6;2
14IN15;Biblioteca Pública Piloto;0,142857143;1;3;4;3
14IN15;Jardín Botánico;0,25;0,333333333;1;3;4
14IN15;Parque Explora;0,166666667;0,25;0,333333333;1;5
14IN15;Planetario;0,5;0,333333333;0,25;0,2;1
14FN16;Museo de Antioquia;1;8;6;4;2
14FN16;Biblioteca Pública Piloto;0,125;1;3;4;3
14FN16;Jardín Botánico;0,166666667;0,333333333;1;6;4
14FN16;Parque Explora;0,25;0,25;0,166666667;1;6
14FN16;Planetario;0,5;0,333333333;0,25;0,166666667;1
14FN17 ;Museo de Antioquia;1;5;3;6;2
14FN17 ;Biblioteca Pública Piloto;0,2;1;4;3;3
14FN17 ;Jardín Botánico;0,333333333;0,25;1;6;4
14FN17 ;Parque Explora;0,166666667;0,333333333;0,166666667;1;4
14FN17 ;Planetario;0,5;0,333333333;0,25;0,25;1
14FN18;Museo de Antioquia;1;5;6;3;2
14FN18;Biblioteca Pública Piloto;0,2;1;2;3;4
14FN18;Jardín Botánico;0,166666667;0,5;1;6;3
14FN18;Parque Explora;0,333333333;0,333333333;0,166666667;1;5
14FN18;Planetario;0,5;0,25;0,333333333;0,2;1
14IN19;Museo de Antioquia;1;4;6;3;4
14IN19;Biblioteca Pública Piloto;0,25;1;4;3;2
14IN19;Jardín Botánico;0,166666667;0,25;1;5;3
14IN19;Parque Explora;0,333333333;0,333333333;0,2;1;4
14IN19;Planetario;0,25;0,5;0,333333333;0,25;1
14IN20;Museo de Antioquia;1;6;4;6;3
14IN20;Biblioteca Pública Piloto;0,166666667;1;3;2;2
14IN20;Jardín Botánico;0,25;0,333333333;1;6;4
14IN20;Parque Explora;0,166666667;0,5;0,166666667;1;5
14IN20;Planetario;0,333333333;0,5;0,25;0,2;1
14IN22;Museo de Antioquia;1;3;2;1;1
14IN22;Biblioteca Pública Piloto;0,333333333;1;3;2;1
14IN22;Jardín Botánico;0,5;0,333333333;1;5;4
14IN22;Parque Explora;1;0,5;0,2;1;4
14IN22;Planetario;1;1;0,25;0,25;1
14IN23;Museo de Antioquia;1;4;6;3;5
14IN23;Biblioteca Pública Piloto;0,25;1;3;4;3
14IN23;Jardín Botánico;0,166666667;0,333333333;1;6;7
14IN23;Parque Explora;0,333333333;0,25;0,166666667;1;4
14IN23;Planetario;0,2;0,333333333;0,142857143;0,25;1
14IN24;Museo de Antioquia;1;7;4;6;3
14IN24;Biblioteca Pública Piloto;0,142857143;1;6;4;4
14IN24;Jardín Botánico;0,25;0,166666667;1;5;2
14IN24;Parque Explora;0,166666667;0,25;0,2;1;6
14IN24;Planetario;0,333333333;0,25;0,5;0,166666667;1
14FN25;Museo de Antioquia;1;3;4;6;2
14FN25;Biblioteca Pública Piloto;0,333333333;1;3;5;4
14FN25;Jardín Botánico;0,25;0,333333333;1;7;6
14FN25;Parque Explora;0,166666667;0,2;0,142857143;1;3
14FN25;Planetario;0,5;0,25;0,166666667;0,333333333;1
14FN26;Museo de Antioquia;1;4;6;3;4
14FN26;Biblioteca Pública Piloto;0,25;1;5;4;2
14FN26;Jardín Botánico;0,166666667;0,2;1;6;3
14FN26;Parque Explora;0,333333333;0,25;0,166666667;1;5
14FN26;Planetario;0,25;0,5;0,333333333;0,2;1
15FN01;Museo de Antioquia;1;0,333333333;0,333333333;0,142857143;0,2
15FN01;Biblioteca Pública Piloto;3;1;1;0,2;0,333333333
15FN01;Jardín Botánico;3;1;1;0,2;0,333333333
15FN01;Parque Explora;7;5;5;1;9
15FN01;Planetario;5;3;3;0,111111111;1
15IN02;Museo de Antioquia;1;0,2;3;0,142857143;0,333333333
15IN02;Biblioteca Pública Piloto;5;1;3;0,142857143;5
15IN02;Jardín Botánico;0,333333333;0,333333333;1;0,2;0,333333333
15IN02;Parque Explora;7;7;5;1;9
15IN02;Planetario;3;0,2;3;0,111111111;1
15IN03;Museo de Antioquia;1;3;9;0,333333333;7
15IN03;Biblioteca Pública Piloto;0,333333333;1;9;0,2;3
15IN03;Jardín Botánico;0,111111111;0,111111111;1;0,111111111;0,333333333
15IN03;Parque Explora;3;5;9;1;9
15IN03;Planetario;0,142857143;0,333333333;3;0,111111111;1
15FN04;Museo de Antioquia;1;1;0,111111111;0,111111111;0,142857143
15FN04;Biblioteca Pública Piloto;1;1;0,142857143;0,111111111;0,111111111
15FN04;Jardín Botánico;9;7;1;0,333333333;0,333333333
15FN04;Parque Explora;9;9;3;1;3
15FN04;Planetario;7;9;3;0,333333333;1
15FN05;Museo de Antioquia;1;0,142857143;0,142857143;0,333333333;0,333333333
15FN05;Biblioteca Pública Piloto;7;1;0,142857143;0,142857143;0,142857143
15FN05;Jardín Botánico;7;7;1;0,111111111;0,142857143
15FN05;Parque Explora;3;7;9;1;9
15FN05;Planetario;3;7;7;0,111111111;1
15FN06;Museo de Antioquia;1;9;0,142857143;0,2;0,333333333
15FN06;Biblioteca Pública Piloto;0,111111111;1;0,2;0,142857143;0,142857143
15FN06;Jardín Botánico;7;5;1;3;5
15FN06;Parque Explora;5;7;0,333333333;1;0,333333333
15FN06;Planetario;3;7;0,2;3;1
15FN07;Museo de Antioquia;1;1;0,142857143;0,111111111;0,142857143
15FN07;Biblioteca Pública Piloto;1;1;0,2;0,111111111;0,142857143
15FN07;Jardín Botánico;7;5;1;0,111111111;7
15FN07;Parque Explora;9;9;9;1;7
15FN07;Planetario;7;7;0,142857143;0,142857143;1
15FN08;Museo de Antioquia;1;3;5;0,333333333;1
15FN08;Biblioteca Pública Piloto;0,333333333;1;7;0,2;0,142857143
15FN08;Jardín Botánico;0,2;0,142857143;1;0,142857143;0,111111111
15FN08;Parque Explora;3;5;7;1;0,142857143
15FN08;Planetario;1;7;9;7;1
15FN09;Museo de Antioquia;1;0,333333333;0,2;0,142857143;0,2
15FN09;Biblioteca Pública Piloto;3;1;3;0,2;3
15FN09;Jardín Botánico;5;0,333333333;1;0,2;1
15FN09;Parque Explora;7;5;5;1;7
15FN09;Planetario;5;0,333333333;1;0,142857143;1
15FN10;Museo de Antioquia;1;3;0,2;0,2;0,333333333
15FN10;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,142857143;0,2
15FN10;Jardín Botánico;5;3;1;0,142857143;0,2
15FN10;Parque Explora;5;7;7;1;7
15FN10;Planetario;3;5;5;0,142857143;1
15FN11;Museo de Antioquia;1;5;0,2;0,333333333;0,2
15FN11;Biblioteca Pública Piloto;0,2;1;0,142857143;0,333333333;0,2
15FN11;Jardín Botánico;5;7;1;7;7
15FN11;Parque Explora;3;3;0,142857143;1;3
15FN11;Planetario;5;5;0,142857143;0,333333333;1
15FN12;Museo de Antioquia;1;5;7;5;5
15FN12;Biblioteca Pública Piloto;0,2;1;0,333333333;0,2;3
15FN12;Jardín Botánico;0,142857143;3;1;5;5
15FN12;Parque Explora;0,2;5;0,2;1;3
15FN12;Planetario;0,2;0,333333333;0,2;0,333333333;1
15FN13;Museo de Antioquia;1;3;5;3;5
15FN13;Biblioteca Pública Piloto;0,333333333;1;7;3;9
15FN13;Jardín Botánico;0,2;0,142857143;1;0,111111111;0,333333333
15FN13;Parque Explora;0,333333333;0,333333333;9;1;7
15FN13;Planetario;0,2;0,111111111;3;0,142857143;1
15FN14;Museo de Antioquia;1;0,333333333;0,2;0,142857143;5
15FN14;Biblioteca Pública Piloto;3;1;0,333333333;0,2;5
15FN14;Jardín Botánico;5;3;1;0,333333333;7
15FN14;Parque Explora;7;5;3;1;9
15FN14;Planetario;0,2;0,2;0,142857143;0,111111111;1
15FN15;Museo de Antioquia;1;0,333333333;0,333333333;0,2;0,142857143
15FN15;Biblioteca Pública Piloto;3;1;5;0,333333333;0,2
15FN15;Jardín Botánico;3;0,2;1;0,2;0,2
15FN15;Parque Explora;5;3;5;1;0,2
15FN15;Planetario;7;5;5;5;1
15FN16;Museo de Antioquia;1;3;0,2;0,142857143;0,142857143
15FN16;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,2;0,142857143
15FN16;Jardín Botánico;5;3;1;0,333333333;0,333333333
15FN16;Parque Explora;7;5;3;1;1
15FN16;Planetario;7;7;3;1;1
15FN17;Museo de Antioquia;1;3;3;0,2;7
15FN17;Biblioteca Pública Piloto;0,333333333;1;5;0,333333333;7
15FN17;Jardín Botánico;0,333333333;0,2;1;0,142857143;9
15FN17;Parque Explora;5;3;7;1;0,111111111
15FN17;Planetario;0,142857143;0,142857143;0,111111111;9;1
15FN18;Museo de Antioquia;1;3;5;0,333333333;0,2
15FN18;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,142857143;0,142857143
15FN18;Jardín Botánico;0,2;3;1;0,2;0,111111111
15FN18;Parque Explora;3;7;5;1;0,333333333
15FN18;Planetario;5;7;9;3;1
15FN19;Museo de Antioquia;1;0,2;0,142857143;0,333333333;0,111111111
15FN19;Biblioteca Pública Piloto;5;1;0,142857143;0,333333333;9
15FN19;Jardín Botánico;7;7;1;9;9
15FN19;Parque Explora;3;3;0,111111111;1;0,2
15FN19;Planetario;9;0,111111111;0,111111111;5;1
15FN20;Museo de Antioquia;1;3;3;0,333333333;0,333333333
15FN20;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,2;0,142857143
15FN20;Jardín Botánico;0,333333333;3;1;0,142857143;0,333333333
15FN20;Parque Explora;3;5;7;1;3
15FN20;Planetario;3;7;3;0,333333333;1
15FN21;Museo de Antioquia;1;5;0,333333333;0,2;0,333333333
15FN21;Biblioteca Pública Piloto;0,2;1;0,2;0,142857143;0,2
15FN21;Jardín Botánico;3;5;1;0,333333333;3
15FN21;Parque Explora;5;7;3;1;0,2
15FN21;Planetario;3;5;0,333333333;5;1
15FN22;Museo de Antioquia;1;3;0,2;0,333333333;0,2
